Telemetry_ID,Trip_ID,Timestamp,Minute_Offset,Latitude,Longitude,Altitude,Speed_KMH,Acceleration_X,Acceleration_Y,Acceleration_Z,Gyro_X,Gyro_Y,Gyro_Z,Phone_Mount
TEL_009407,T372,2026-08-14 11:02:00,24,12.943286,77.606052,918.1,26.2,-1.1,0.23,9.93,1.6,-8.5,3.6,Handlebar_Mount
TEL_009408,T372,2026-08-14 11:03:00,25,12.945423,77.607839,922.2,26.5,0.6,0.1,10.46,0.4,6.1,9.7,Handlebar_Mount
TEL_009409,T372,2026-08-14 11:04:00,26,12.945378,77.610645,923.6,26.7,-0.45,0.09,9.36,1.2,-9.1,9.2,Handlebar_Mount
TEL_009410,T372,2026-08-14 11:05:00,27,12.944342,77.613489,917.6,28.8,-1.11,0.71,10.59,1.5,-4.5,18.3,Handlebar_Mount
TEL_009411,T372,2026-08-14 11:06:00,28,12.945398,77.610674,917.7,28.6,-0.47,-0.04,9.94,-0.3,-4.4,5.6,Handlebar_Mount
TEL_009412,T372,2026-08-14 11:07:00,29,12.94687,77.613283,922.5,28.5,-1.29,-0.04,10.71,-2.5,-14.2,14.4,Handlebar_Mount
TEL_009413,T372,2026-08-14 11:08:00,30,12.946766,77.610058,915.7,30.7,-0.67,0.75,9.8,3.4,-5.1,-14.0,Handlebar_Mount
TEL_009414,T372,2026-08-14 11:09:00,31,12.949127,77.612195,921.0,30.3,0.38,-0.15,9.57,0.9,-3.6,-0.5,Handlebar_Mount
TEL_009415,T372,2026-08-14 11:10:00,32,12.950352,77.615089,920.3,29.9,-1.46,-0.13,9.01,-0.7,-15.8,-0.9,Handlebar_Mount
TEL_009416,T372,2026-08-14 11:11:00,33,12.950352,77.615089,917.1,0.0,0.11,-3.39,9.44,-12.7,-2.5,0.6,Handlebar_Mount
TEL_009417,T373,2026-08-16 05:03:00,0,12.953727,77.594731,923.3,0.0,0.31,0.0,9.06,-1.0,0.7,2.6,Handlebar_Mount
TEL_009418,T373,2026-08-16 05:04:00,1,12.953629,77.594269,917.4,4.5,-0.36,1.56,9.99,4.6,-2.7,7.8,Handlebar_Mount
TEL_009419,T373,2026-08-16 05:05:00,2,12.952546,77.594056,917.5,10.5,-1.63,2.08,10.02,5.5,-13.7,-11.8,Handlebar_Mount
TEL_009420,T373,2026-08-16 05:06:00,3,12.953931,77.594914,917.1,15.5,-0.04,1.75,10.21,8.3,3.7,-0.5,Handlebar_Mount
TEL_009421,T373,2026-08-16 05:07:00,4,12.954517,77.596658,923.9,17.5,-0.67,0.69,9.68,3.1,-6.5,5.2,Handlebar_Mount
TEL_009422,T373,2026-08-16 05:08:00,5,12.953888,77.598069,916.7,14.7,0.98,-0.97,10.07,0.3,10.8,4.7,Handlebar_Mount
TEL_009423,T373,2026-08-16 05:09:00,6,12.953021,77.59988,924.1,19.1,0.39,1.52,8.81,5.3,6.5,-8.3,Handlebar_Mount
TEL_009424,T373,2026-08-16 05:10:00,7,12.953085,77.60156,924.5,16.0,0.31,-1.06,9.13,-1.7,0.1,-13.7,Handlebar_Mount
TEL_009425,T373,2026-08-16 05:11:00,8,12.953196,77.603438,919.5,17.9,0.64,0.66,10.44,1.6,2.0,-1.6,Handlebar_Mount
TEL_009426,T373,2026-08-16 05:12:00,9,12.951081,77.602555,921.7,21.8,-0.09,1.34,10.14,7.6,-4.9,-13.2,Handlebar_Mount
TEL_009427,T373,2026-08-16 05:13:00,10,12.95027,77.600056,919.0,25.0,0.4,1.12,10.02,6.7,7.2,-3.6,Handlebar_Mount
TEL_009428,T373,2026-08-16 05:14:00,11,12.947838,77.598455,918.6,27.7,-0.22,0.94,10.32,4.5,1.4,-7.1,Handlebar_Mount
TEL_009429,T373,2026-08-16 05:15:00,12,12.944648,77.597794,916.5,31.0,-1.14,1.13,9.46,6.1,-7.0,12.1,Handlebar_Mount
TEL_009430,T373,2026-08-16 05:16:00,13,12.947269,77.598566,920.1,26.0,-0.16,-1.72,8.66,-7.1,-3.6,18.4,Handlebar_Mount
TEL_009431,T373,2026-08-16 05:17:00,14,12.944548,77.598081,918.2,26.3,0.66,0.11,8.77,4.2,5.4,7.7,Handlebar_Mount
TEL_009432,T373,2026-08-16 05:18:00,15,12.945511,77.600951,920.9,28.8,1.04,0.87,8.7,5.7,4.6,3.1,Handlebar_Mount
TEL_009433,T373,2026-08-16 05:19:00,16,12.945736,77.603959,917.7,28.7,-0.18,-0.05,9.92,3.8,2.1,3.8,Handlebar_Mount
TEL_009434,T373,2026-08-16 05:20:00,17,12.943527,77.60192,919.6,28.6,-1.55,-0.04,10.48,0.2,-11.8,-5.9,Handlebar_Mount
TEL_009435,T373,2026-08-16 05:21:00,18,12.946009,77.601315,917.2,24.3,-0.03,-1.48,9.6,-4.6,-3.7,2.8,Handlebar_Mount
TEL_009436,T373,2026-08-16 05:22:00,19,12.945474,77.604123,917.2,27.2,1.33,0.98,9.3,1.5,7.7,18.8,Handlebar_Mount
TEL_009437,T373,2026-08-16 05:23:00,20,12.947598,77.606383,920.0,29.5,-0.71,0.82,9.38,2.7,-13.0,-24.3,Handlebar_Mount
TEL_009438,T373,2026-08-16 05:24:00,21,12.947822,77.61016,916.9,36.0,0.12,2.26,9.64,8.5,-2.0,3.9,Handlebar_Mount
TEL_009439,T373,2026-08-16 05:25:00,22,12.951611,77.609283,915.8,37.0,-0.89,0.33,9.58,1.7,-10.3,-11.4,Handlebar_Mount
TEL_009440,T373,2026-08-16 05:26:00,23,12.954987,77.611376,924.1,37.8,-0.4,0.28,10.08,-0.7,-9.5,20.7,Handlebar_Mount
TEL_009441,T373,2026-08-16 05:27:00,24,12.958165,77.60887,915.8,38.5,-0.44,0.23,10.11,1.2,-2.7,-0.6,Handlebar_Mount
TEL_009442,T373,2026-08-16 05:28:00,25,12.954904,77.606216,918.4,40.0,-0.42,0.53,9.97,-1.9,-1.1,7.9,Handlebar_Mount
TEL_009443,T373,2026-08-16 05:29:00,26,12.95517,77.602221,924.4,38.1,-0.5,-0.67,9.74,-2.7,-4.9,-2.2,Handlebar_Mount
TEL_009444,T373,2026-08-16 05:30:00,27,12.958824,77.60105,919.9,36.5,0.37,-0.56,8.72,-1.3,4.0,34.4,Handlebar_Mount
TEL_009445,T373,2026-08-16 05:31:00,28,12.957183,77.604611,922.3,37.3,0.48,0.31,10.83,1.4,2.2,-7.6,Handlebar_Mount
TEL_009446,T373,2026-08-16 05:32:00,29,12.954096,77.605778,923.2,31.4,0.36,-2.07,10.07,-9.0,1.7,7.4,Handlebar_Mount
TEL_009447,T373,2026-08-16 05:33:00,30,12.957307,77.607116,921.3,33.1,-0.05,0.59,8.63,1.8,-3.7,30.1,Handlebar_Mount
TEL_009448,T373,2026-08-16 05:34:00,31,12.954597,77.604708,924.2,34.5,-0.49,0.5,9.84,1.8,-3.5,16.4,Handlebar_Mount
TEL_009449,T373,2026-08-16 05:35:00,32,12.953354,77.601413,923.4,33.5,0.2,-0.36,9.62,-3.0,-6.1,-1.0,Handlebar_Mount
TEL_009450,T373,2026-08-16 05:36:00,33,12.953684,77.604824,919.6,32.6,-0.28,-0.3,9.47,-0.6,-1.8,-8.0,Handlebar_Mount
TEL_009451,T373,2026-08-16 05:37:00,34,12.955894,77.60667,920.4,27.4,0.38,-1.81,10.25,-2.7,-0.4,-4.8,Handlebar_Mount
TEL_009452,T373,2026-08-16 05:38:00,35,12.955985,77.604254,922.1,23.0,1.16,-1.52,10.67,-9.7,11.8,2.4,Handlebar_Mount
TEL_009453,T373,2026-08-16 05:39:00,36,12.955985,77.604254,924.0,0.0,0.03,-3.12,9.81,-12.3,-9.1,-1.0,Handlebar_Mount
TEL_009454,T374,2026-08-17 06:30:00,0,12.962854,77.577892,918.6,0.0,-0.08,0.0,9.43,-0.7,0.3,0.9,Handlebar_Mount
TEL_009455,T374,2026-08-17 06:31:00,1,12.962393,77.577997,923.2,4.5,0.21,1.56,10.09,4.5,-2.3,0.7,Handlebar_Mount
TEL_009456,T374,2026-08-17 06:32:00,2,12.961432,77.577454,917.9,10.5,-0.37,2.08,9.47,7.5,-1.2,-5.7,Handlebar_Mount
TEL_009457,T374,2026-08-17 06:33:00,3,12.962911,77.576772,916.2,15.5,0.07,1.75,9.67,5.4,-8.3,15.9,Handlebar_Mount
TEL_009458,T374,2026-08-17 06:34:00,4,12.961739,77.578958,920.3,23.6,-0.45,2.79,9.6,7.1,-2.9,-4.6,Handlebar_Mount
TEL_009459,T374,2026-08-17 06:35:00,5,12.960689,77.581651,918.2,27.5,0.72,1.36,9.29,2.3,4.4,-3.2,Handlebar_Mount
TEL_009460,T374,2026-08-17 06:36:00,6,12.96293,77.583493,917.8,27.6,0.15,0.03,9.1,1.2,1.2,7.9,Handlebar_Mount
TEL_009461,T374,2026-08-17 06:37:00,7,12.963137,77.580599,921.5,27.6,-0.25,0.02,10.24,1.4,-0.7,14.4,Handlebar_Mount
TEL_009462,T374,2026-08-17 06:38:00,8,12.962386,77.583651,915.3,29.9,-0.36,0.8,9.05,2.8,-1.0,0.5,Handlebar_Mount
TEL_009463,T374,2026-08-17 06:39:00,9,12.961166,77.586774,918.5,31.9,0.13,0.67,8.61,2.2,3.3,-15.4,Handlebar_Mount
TEL_009464,T374,2026-08-17 06:40:00,10,12.960626,77.590349,925.0,34.4,0.6,0.9,10.78,2.1,2.3,12.8,Handlebar_Mount
TEL_009465,T374,2026-08-17 06:41:00,11,12.963922,77.588556,919.4,35.7,1.26,0.42,9.78,-0.2,13.5,3.0,Handlebar_Mount
TEL_009466,T374,2026-08-17 06:42:00,12,12.967538,77.587212,919.5,36.7,-0.57,0.35,10.08,4.6,-1.5,-7.5,Handlebar_Mount
TEL_009467,T374,2026-08-17 06:43:00,13,12.964822,77.590069,918.0,37.5,-0.26,0.3,10.37,0.1,1.0,-13.4,Handlebar_Mount
TEL_009468,T374,2026-08-17 06:44:00,14,12.962003,77.587065,923.0,39.2,-0.58,0.58,9.27,0.9,-4.4,-22.9,Handlebar_Mount
TEL_009469,T374,2026-08-17 06:45:00,15,12.959775,77.583826,923.2,37.4,0.72,-0.62,9.62,-4.5,1.1,-10.8,Handlebar_Mount
TEL_009470,T374,2026-08-17 06:46:00,16,12.960562,77.587753,915.6,38.1,0.06,0.26,10.11,-0.0,0.2,8.8,Handlebar_Mount
TEL_009471,T374,2026-08-17 06:47:00,17,12.964213,77.585936,921.8,38.8,-0.63,0.21,10.54,-0.2,-5.4,11.9,Handlebar_Mount
TEL_009472,T374,2026-08-17 06:48:00,18,12.963756,77.58183,923.9,39.3,0.18,0.18,9.86,0.4,1.6,3.8,Handlebar_Mount
TEL_009473,T374,2026-08-17 06:49:00,19,12.960646,77.578893,924.5,40.7,-1.04,0.48,9.88,0.4,-6.9,-24.5,Handlebar_Mount
TEL_009474,T374,2026-08-17 06:50:00,20,12.957641,77.576922,920.0,34.2,0.02,-2.26,10.1,-10.5,-1.2,-1.2,Handlebar_Mount
TEL_009475,T374,2026-08-17 06:51:00,21,12.959683,77.580032,916.7,35.4,-0.26,0.44,10.27,1.0,-3.3,-5.5,Handlebar_Mount
TEL_009476,T374,2026-08-17 06:52:00,22,12.959683,77.580032,924.8,0.0,0.11,-2.17,9.84,-7.3,6.7,-1.5,Handlebar_Mount
TEL_009477,T375,2026-08-11 07:34:00,0,12.989539,77.607678,922.8,0.0,-0.03,0.0,10.19,-1.2,-6.4,-6.5,Handlebar_Mount
TEL_009478,T375,2026-08-11 07:35:00,1,12.989329,77.60835,921.1,6.7,-0.0,2.33,8.93,7.0,2.0,-0.9,Handlebar_Mount
TEL_009479,T375,2026-08-11 07:36:00,2,12.988634,77.607547,923.6,10.1,0.17,1.18,10.33,4.9,4.2,-6.2,Handlebar_Mount
TEL_009480,T375,2026-08-11 07:37:00,3,12.987757,77.608883,918.5,15.2,1.35,1.77,10.22,1.4,6.4,-3.0,Handlebar_Mount
TEL_009481,T375,2026-08-11 07:38:00,4,12.988648,77.610468,916.5,17.3,0.02,0.71,8.56,3.1,-0.4,9.8,Handlebar_Mount
TEL_009482,T375,2026-08-11 07:39:00,5,12.989029,77.608508,923.6,19.0,0.04,0.6,9.49,0.7,3.8,-15.7,Handlebar_Mount
TEL_009483,T375,2026-08-11 07:40:00,6,12.987178,77.610158,917.4,23.6,0.55,1.61,10.07,5.1,11.1,-1.3,Handlebar_Mount
TEL_009484,T375,2026-08-11 07:41:00,7,12.984746,77.609377,917.0,24.3,1.09,0.24,9.12,0.0,8.7,-6.1,Handlebar_Mount
TEL_009485,T375,2026-08-11 07:42:00,8,12.987294,77.608081,915.1,27.2,0.09,0.98,9.78,4.0,-3.2,1.9,Handlebar_Mount
TEL_009486,T375,2026-08-11 07:43:00,9,12.984234,77.608584,918.9,29.5,0.4,0.82,8.57,0.4,3.1,1.5,Handlebar_Mount
TEL_009487,T375,2026-08-11 07:44:00,10,12.987196,77.610063,919.6,31.5,-0.43,0.69,8.9,2.3,-1.5,-3.7,Handlebar_Mount
TEL_009488,T375,2026-08-11 07:45:00,11,12.988779,77.613173,923.1,33.2,-0.19,0.58,9.65,3.0,-0.4,3.9,Handlebar_Mount
TEL_009489,T375,2026-08-11 07:46:00,12,12.985925,77.615032,922.9,32.4,0.56,-0.29,10.1,-1.3,5.4,25.7,Handlebar_Mount
TEL_009490,T375,2026-08-11 07:47:00,13,12.989159,77.615835,921.1,31.7,0.73,-0.24,10.04,1.6,-0.2,5.5,Handlebar_Mount
TEL_009491,T375,2026-08-11 07:48:00,14,12.991871,77.618047,921.9,33.3,-0.44,0.57,9.83,4.0,-4.1,-4.3,Handlebar_Mount
TEL_009492,T375,2026-08-11 07:49:00,15,12.993936,77.620144,917.7,28.0,0.54,-1.85,10.3,-3.4,2.8,4.5,Handlebar_Mount
TEL_009493,T375,2026-08-11 07:50:00,16,12.996539,77.621961,921.8,30.2,-1.1,0.78,9.98,5.4,-7.1,-8.3,Handlebar_Mount
TEL_009494,T375,2026-08-11 07:51:00,17,12.994169,77.620733,919.1,25.4,0.8,-1.68,13.0,-6.9,6.0,4.9,Handlebar_Mount
TEL_009495,T375,2026-08-11 07:52:00,18,12.994575,77.617807,916.6,28.1,0.76,0.92,9.99,4.1,9.9,-9.9,Handlebar_Mount
TEL_009496,T375,2026-08-11 07:53:00,19,12.99174,77.61702,922.3,28.0,0.05,-0.0,10.22,1.4,-0.5,-2.2,Handlebar_Mount
TEL_009497,T375,2026-08-11 07:54:00,20,12.989016,77.61537,921.5,30.3,-0.1,0.78,6.35,3.2,2.2,-14.1,Handlebar_Mount
TEL_009498,T375,2026-08-11 07:55:00,21,12.992009,77.616949,915.7,32.2,-0.91,0.65,10.42,4.3,-2.7,6.5,Handlebar_Mount
TEL_009499,T375,2026-08-11 07:56:00,22,12.994397,77.618482,923.4,27.0,-0.8,-1.79,9.99,-5.9,-7.3,3.9,Handlebar_Mount
TEL_009500,T375,2026-08-11 07:57:00,23,12.99653,77.616245,917.5,29.4,0.76,0.83,10.52,3.4,4.5,1.9,Handlebar_Mount
TEL_009501,T375,2026-08-11 07:58:00,24,12.998545,77.61393,919.0,29.2,-1.59,-0.08,10.01,-1.6,-11.6,-3.9,Handlebar_Mount
TEL_009502,T375,2026-08-11 07:59:00,25,12.999563,77.616295,919.2,24.5,0.16,-1.62,10.07,-4.6,-4.7,0.8,Handlebar_Mount
TEL_009503,T375,2026-08-11 08:00:00,26,12.996688,77.617058,918.6,28.3,0.4,1.3,10.13,5.6,5.6,8.9,Handlebar_Mount
TEL_009504,T375,2026-08-11 08:01:00,27,12.996066,77.61416,916.8,28.2,0.25,-0.02,9.27,-2.0,1.7,-12.0,Handlebar_Mount
TEL_009505,T375,2026-08-11 08:02:00,28,12.999007,77.613792,916.1,28.2,0.35,-0.01,9.54,-0.5,-0.3,4.0,Handlebar_Mount
TEL_009506,T375,2026-08-11 08:03:00,29,13.00193,77.614279,916.0,28.2,-0.12,-0.01,9.33,0.9,-3.0,3.7,Handlebar_Mount
TEL_009507,T375,2026-08-11 08:04:00,30,13.003093,77.616994,923.5,28.1,-0.28,-0.01,10.52,-2.4,-1.5,-2.1,Handlebar_Mount
TEL_009508,T375,2026-08-11 08:05:00,31,13.003277,77.620183,916.3,30.4,-0.14,0.77,11.22,3.7,1.6,14.4,Handlebar_Mount
TEL_009509,T375,2026-08-11 08:06:00,32,13.003019,77.617041,918.7,30.0,-0.03,-0.13,10.1,2.5,1.6,0.2,Handlebar_Mount
TEL_009510,T375,2026-08-11 08:07:00,33,13.005667,77.617024,920.8,25.2,-0.21,-1.67,10.39,-6.6,2.0,-21.5,Handlebar_Mount
TEL_009511,T375,2026-08-11 08:08:00,34,13.005667,77.617024,918.6,0.0,0.27,-1.92,9.42,-6.4,-0.5,-3.8,Handlebar_Mount
TEL_009512,T376,2026-08-10 16:19:00,0,12.961962,77.611751,922.9,0.0,-0.07,0.0,9.8,-3.4,1.7,-2.7,Handlebar_Mount
TEL_009513,T376,2026-08-10 16:20:00,1,12.962231,77.6111,918.3,6.7,-0.21,2.33,9.68,8.9,0.8,2.6,Handlebar_Mount
TEL_009514,T376,2026-08-10 16:21:00,2,12.962644,77.612336,924.9,12.4,-0.25,1.96,10.77,10.4,-9.2,14.4,Handlebar_Mount
TEL_009515,T376,2026-08-10 16:22:00,3,12.962741,77.610541,917.2,17.1,-0.1,1.65,10.0,3.3,2.5,3.3,Handlebar_Mount
TEL_009516,T376,2026-08-10 16:23:00,4,12.962154,77.61268,923.5,21.1,-0.02,1.38,6.66,4.9,0.1,1.9,Handlebar_Mount
TEL_009517,T376,2026-08-10 16:24:00,5,12.963799,77.614648,918.4,24.4,0.01,1.16,9.26,3.7,-1.5,-19.7,Handlebar_Mount
TEL_009518,T376,2026-08-10 16:25:00,6,12.962539,77.61178,923.6,29.8,-0.13,1.86,9.6,9.2,0.8,-0.5,Handlebar_Mount
TEL_009519,T376,2026-08-10 16:26:00,7,12.959213,77.611452,920.5,31.8,-0.22,0.68,9.51,1.6,-2.7,-7.0,Handlebar_Mount
TEL_009520,T376,2026-08-10 16:27:00,8,12.962621,77.612293,922.2,33.4,0.51,0.57,8.73,6.5,-0.1,2.8,Handlebar_Mount
TEL_009521,T376,2026-08-10 16:28:00,9,12.962353,77.615656,916.5,32.1,-0.43,-0.47,9.27,-3.6,-5.3,-2.1,Handlebar_Mount
TEL_009522,T376,2026-08-10 16:29:00,10,12.96186,77.612159,919.1,33.6,0.44,0.55,9.29,2.2,0.9,-14.0,Handlebar_Mount
TEL_009523,T376,2026-08-10 16:30:00,11,12.963597,77.615076,921.9,32.3,-0.58,-0.48,9.22,1.3,-4.6,-23.4,Handlebar_Mount
TEL_009524,T376,2026-08-10 16:31:00,12,12.959816,77.61566,922.6,36.4,-0.72,1.43,10.17,7.1,-4.9,0.8,Handlebar_Mount
TEL_009525,T376,2026-08-10 16:32:00,13,12.960434,77.619532,923.2,37.3,1.58,0.31,9.34,-0.5,15.5,3.8,Handlebar_Mount
TEL_009526,T376,2026-08-10 16:33:00,14,12.959296,77.616,919.5,35.3,0.22,-0.68,8.67,-5.8,0.9,8.3,Handlebar_Mount
TEL_009527,T376,2026-08-10 16:34:00,15,12.956062,77.617445,921.4,33.7,0.18,-0.57,9.18,-2.9,4.2,10.4,Handlebar_Mount
TEL_009528,T376,2026-08-10 16:35:00,16,12.957138,77.620963,915.8,35.0,-1.66,0.46,9.95,0.5,-7.4,1.6,Handlebar_Mount
TEL_009529,T376,2026-08-10 16:36:00,17,12.96148,77.620666,915.4,41.4,0.29,2.22,9.01,9.5,-2.0,0.6,Handlebar_Mount
TEL_009530,T376,2026-08-10 16:37:00,18,12.959731,77.62435,920.2,38.8,-0.3,-0.91,9.52,-5.7,-1.5,-9.2,Handlebar_Mount
TEL_009531,T376,2026-08-10 16:38:00,19,12.960113,77.620238,924.7,39.3,-0.53,0.18,9.71,-2.5,-9.4,-9.0,Handlebar_Mount
TEL_009532,T376,2026-08-10 16:39:00,20,12.961355,77.624507,915.6,42.3,0.57,1.04,9.44,1.4,5.8,0.7,Handlebar_Mount
TEL_009533,T376,2026-08-10 16:40:00,21,12.965124,77.626845,922.5,42.2,-1.09,-0.02,9.41,-0.9,-8.7,-4.2,Handlebar_Mount
TEL_009534,T376,2026-08-10 16:41:00,22,12.961659,77.629614,922.8,42.2,-0.37,-0.01,9.72,0.2,-1.5,-7.1,Handlebar_Mount
TEL_009535,T376,2026-08-10 16:42:00,23,12.959526,77.625725,920.3,42.2,-0.5,-0.01,8.79,0.2,-3.8,4.2,Handlebar_Mount
TEL_009536,T376,2026-08-10 16:43:00,24,12.955493,77.626667,919.8,39.4,-0.95,-0.95,10.69,-6.2,-6.3,18.5,Handlebar_Mount
TEL_009537,T376,2026-08-10 16:44:00,25,12.952356,77.625826,922.8,30.9,-0.1,-2.95,9.92,-13.0,2.7,11.7,Handlebar_Mount
TEL_009538,T376,2026-08-10 16:45:00,26,12.954981,77.624078,917.0,30.0,-0.14,-0.33,9.5,1.7,-3.6,-1.6,Handlebar_Mount
TEL_009539,T376,2026-08-10 16:46:00,27,12.954648,77.627129,918.3,29.2,-2.23,-0.28,9.93,-3.6,-13.0,2.2,Handlebar_Mount
TEL_009540,T376,2026-08-10 16:47:00,28,12.952721,77.624475,915.5,31.2,0.44,0.71,9.7,1.4,4.2,-14.4,Handlebar_Mount
TEL_009541,T376,2026-08-10 16:48:00,29,12.956101,77.625253,920.0,33.0,0.36,0.6,9.84,0.1,2.7,-0.5,Handlebar_Mount
TEL_009542,T376,2026-08-10 16:49:00,30,12.95249,77.623811,916.8,37.0,-0.43,1.39,10.1,8.6,-3.0,-5.1,Handlebar_Mount
TEL_009543,T376,2026-08-10 16:50:00,31,12.954071,77.620166,924.8,37.8,-0.22,0.28,10.11,-2.9,-1.2,2.7,Handlebar_Mount
TEL_009544,T376,2026-08-10 16:51:00,32,12.954071,77.620166,916.4,0.0,0.04,-1.82,9.59,-5.8,1.3,-0.9,Handlebar_Mount
TEL_009545,T377,2026-08-11 17:34:00,0,12.967911,77.612752,920.8,0.0,0.35,0.0,10.1,-3.0,-4.4,0.2,Pocket
TEL_009546,T377,2026-08-11 17:35:00,1,12.968842,77.612456,918.1,9.3,-0.25,3.22,9.14,11.7,0.5,3.4,Pocket
TEL_009547,T377,2026-08-11 17:36:00,2,12.967329,77.612276,924.2,14.5,0.3,1.82,9.54,5.6,1.2,-1.0,Pocket
TEL_009548,T377,2026-08-11 17:37:00,3,12.966029,77.613376,919.9,16.2,0.24,0.58,9.13,2.1,2.9,5.3,Pocket
TEL_009549,T377,2026-08-11 17:38:00,4,12.966706,77.615399,919.3,20.3,-0.25,1.43,10.66,8.8,1.7,-3.5,Pocket
TEL_009550,T377,2026-08-11 17:39:00,5,12.966354,77.613637,923.5,17.1,-0.21,-1.13,9.94,-3.9,-2.9,1.5,Pocket
TEL_009551,T377,2026-08-11 17:40:00,6,12.964652,77.615059,922.9,21.1,0.42,1.38,10.27,1.7,-2.8,17.0,Pocket
TEL_009552,T377,2026-08-11 17:41:00,7,12.962129,77.615518,924.2,24.4,-0.44,1.16,10.9,4.1,-7.9,-4.9,Pocket
TEL_009553,T377,2026-08-11 17:42:00,8,12.960221,77.613789,915.5,24.5,-0.42,0.03,8.47,2.1,1.7,-3.0,Pocket
TEL_009554,T377,2026-08-11 17:43:00,9,12.957139,77.614403,921.3,29.9,0.35,1.86,9.44,6.1,0.5,-0.5,Pocket
TEL_009555,T377,2026-08-11 17:44:00,10,12.953797,77.614352,916.3,31.8,-0.16,0.67,9.3,4.3,-1.6,-14.3,Pocket
TEL_009556,T377,2026-08-11 17:45:00,11,12.956566,77.612695,918.7,30.7,0.07,-0.38,9.49,-3.2,4.7,-10.5,Pocket
TEL_009557,T377,2026-08-11 17:46:00,12,12.959052,77.615421,923.1,35.1,0.21,1.52,9.58,3.9,5.4,-12.6,Pocket
TEL_009558,T377,2026-08-11 17:47:00,13,12.959052,77.615421,917.1,0.0,0.48,-3.49,9.76,-14.0,3.4,-3.9,Pocket
TEL_009559,T378,2026-08-12 19:26:00,0,12.964516,77.613631,920.8,0.0,0.09,0.0,9.47,-0.1,2.5,0.5,Handlebar_Mount
TEL_009560,T378,2026-08-12 19:27:00,1,12.964936,77.613645,920.7,4.0,-0.09,1.39,9.35,4.6,0.8,-6.5,Handlebar_Mount
TEL_009561,T378,2026-08-12 19:28:00,2,12.965701,77.613785,918.2,7.4,0.23,1.17,9.73,5.1,9.6,-3.3,Handlebar_Mount
TEL_009562,T378,2026-08-12 19:29:00,3,12.965514,77.612442,924.1,12.9,-0.78,1.92,9.44,5.2,-13.2,11.6,Handlebar_Mount
TEL_009563,T378,2026-08-12 19:30:00,4,12.965078,77.610375,917.0,20.1,-0.67,2.51,11.03,9.8,-6.7,-20.3,Handlebar_Mount
TEL_009564,T378,2026-08-12 19:31:00,5,12.967397,77.611256,921.0,23.6,-1.3,1.22,10.95,4.4,-7.4,6.2,Handlebar_Mount
TEL_009565,T378,2026-08-12 19:32:00,6,12.969568,77.610013,916.0,23.8,-0.01,0.08,9.6,1.6,1.4,8.2,Handlebar_Mount
TEL_009566,T378,2026-08-12 19:33:00,7,12.971255,77.607771,921.7,26.7,1.03,1.01,11.23,6.0,12.7,2.0,Handlebar_Mount
TEL_009567,T378,2026-08-12 19:34:00,8,12.968188,77.60647,916.2,31.7,-0.1,1.74,10.51,4.9,-2.7,0.5,Handlebar_Mount
TEL_009568,T378,2026-08-12 19:35:00,9,12.970979,77.604852,916.4,30.7,1.31,-0.37,10.76,1.1,13.1,20.5,Handlebar_Mount
TEL_009569,T378,2026-08-12 19:36:00,10,12.968799,77.607815,921.4,35.0,-0.22,1.52,9.8,5.7,2.8,1.5,Handlebar_Mount
TEL_009570,T378,2026-08-12 19:37:00,11,12.969375,77.611576,923.0,36.2,-1.24,0.39,9.42,0.2,-4.4,-12.4,Handlebar_Mount
TEL_009571,T378,2026-08-12 19:38:00,12,12.97148,77.608636,920.5,34.4,0.51,-0.62,6.57,-3.7,7.7,0.2,Handlebar_Mount
TEL_009572,T378,2026-08-12 19:39:00,13,12.968024,77.608775,916.0,32.9,0.11,-0.52,10.41,-2.1,-0.0,-14.2,Handlebar_Mount
TEL_009573,T378,2026-08-12 19:40:00,14,12.964596,77.609889,924.6,34.3,-1.22,0.51,10.89,4.3,-7.8,10.5,Handlebar_Mount
TEL_009574,T378,2026-08-12 19:41:00,15,12.963173,77.61335,924.2,35.6,-0.48,0.43,10.5,0.2,0.4,7.8,Handlebar_Mount
TEL_009575,T378,2026-08-12 19:42:00,16,12.963173,77.61335,917.0,0.0,-0.03,-1.61,9.32,-8.2,-1.0,1.5,Handlebar_Mount
TEL_009576,T379,2026-08-13 20:28:00,0,12.970972,77.590054,917.5,0.0,-0.08,0.0,10.49,-2.3,-4.1,-1.2,Handlebar_Mount
TEL_009577,T379,2026-08-13 20:29:00,1,12.970782,77.590429,917.5,4.0,-0.25,1.39,9.77,1.5,3.3,3.1,Handlebar_Mount
TEL_009578,T379,2026-08-13 20:30:00,2,12.970557,77.591174,921.1,7.4,0.47,1.17,9.99,5.6,1.6,-2.9,Handlebar_Mount
TEL_009579,T379,2026-08-13 20:31:00,3,12.969747,77.590086,920.8,12.9,0.34,1.92,9.74,4.0,5.3,13.7,Handlebar_Mount
TEL_009580,T379,2026-08-13 20:32:00,4,12.971516,77.589545,921.9,17.6,0.5,1.62,10.08,4.9,-3.3,-3.1,Handlebar_Mount
TEL_009581,T379,2026-08-13 20:33:00,5,12.971903,77.591472,919.6,18.7,-0.24,0.41,10.18,1.0,-7.3,2.2,Handlebar_Mount
TEL_009582,T379,2026-08-13 20:34:00,6,12.973758,77.592392,917.8,19.7,0.76,0.35,9.27,1.3,6.1,-5.5,Handlebar_Mount
